line_id,line_name,mode_name,station_id,station_name,lat,lon,station_modes
weaver,Weaver,overground,910GBHILLPK,Bush Hill Park Rail Station,51.641519,-0.069221,"['bus', 'overground']"
weaver,Weaver,overground,910GBRUCGRV,Bruce Grove Rail Station,51.593959,-0.069867,"['overground', 'national-rail']"
weaver,Weaver,overground,910GBTHNLGR,Bethnal Green Rail Station,51.523917,-0.059568,"['overground', 'national-rail']"
weaver,Weaver,overground,910GCAMHTH,Cambridge Heath (London) Rail Station,51.531973,-0.057279,"['national-rail', 'overground']"
weaver,Weaver,overground,910GCHESHNT,Cheshunt Rail Station,51.702876,-0.02396,"['overground', 'national-rail']"
weaver,Weaver,overground,910GCHINGFD,Chingford Rail Station,51.633087,0.009897,['overground']
weaver,Weaver,overground,910GCLAPTON,Clapton Rail Station,51.561644,-0.057025,"['overground', 'national-rail']"
weaver,Weaver,overground,910GEDMNGRN,Edmonton Green Rail Station,51.624929,-0.061112,"['national-rail', 'overground']"
weaver,Weaver,overground,910GENFLDTN,Enfield Town Rail Station,51.652026,-0.079328,['overground']
weaver,Weaver,overground,910GHAKNYNM,Hackney Downs Rail Station,51.548757,-0.060819,"['national-rail', 'overground']"
weaver,Weaver,overground,910GHGHMSPK,Highams Park Rail Station,51.60835,-0.000222,['overground']
weaver,Weaver,overground,910GLIVST,London Liverpool Street Rail Station,51.517991,-0.081426,"['elizabeth-line', 'overground', 'national-rail']"
weaver,Weaver,overground,910GLONFLDS,London Fields Rail Station,51.541153,-0.057753,"['national-rail', 'overground']"
weaver,Weaver,overground,910GRCTRYRD,Rectory Road Rail Station,51.558502,-0.068267,"['national-rail', 'overground']"
weaver,Weaver,overground,910GSBURY,Southbury Rail Station,51.648705,-0.052437,"['national-rail', 'overground']"
weaver,Weaver,overground,910GSEVNSIS,Seven Sisters Rail Station,51.582268,-0.07527,"['national-rail', 'overground']"
weaver,Weaver,overground,910GSIVRST,Silver Street Rail Station,51.614688,-0.06724,"['national-rail', 'overground']"
weaver,Weaver,overground,910GSTJMSST,St James Street (London) Rail Station,51.580981,-0.032918,['overground']
weaver,Weaver,overground,910GSTKNWNG,Stoke Newington Rail Station,51.565233,-0.072887,"['national-rail', 'overground']"
weaver,Weaver,overground,910GSTMFDHL,Stamford Hill Rail Station,51.574467,-0.076682,"['national-rail', 'overground']"
weaver,Weaver,overground,910GTHBLDSG,Theobalds Grove Rail Station,51.692457,-0.034831,"['national-rail', 'overground']"
weaver,Weaver,overground,910GTURKYST,Turkey Street Rail Station,51.672628,-0.047217,"['national-rail', 'overground']"
weaver,Weaver,overground,910GWDST,Wood Street Rail Station,51.58658,-0.002405,['overground']
weaver,Weaver,overground,910GWHHRTLA,White Hart Lane Rail Station,51.605037,-0.070914,"['national-rail', 'overground']"
weaver,Weaver,overground,910GWLTWCEN,Walthamstow Central Rail Station,51.582919,-0.019815,['overground']
windrush,Windrush,overground,910GANERLEY,Anerley Rail Station,51.412153,-0.065886,"['national-rail', 'overground']"
windrush,Windrush,overground,910GBROCKLY,Brockley Rail Station,51.464649,-0.037537,"['national-rail', 'overground']"
windrush,Windrush,overground,910GCLPHHS,Clapham High Street Rail Station,51.465481,-0.132522,['overground']
windrush,Windrush,overground,910GCLPHMJ1,Clapham Junction Rail Station,51.464187,-0.170221,['overground']
windrush,Windrush,overground,910GCNDAW,Canada Water Rail Station,51.49799,-0.04972,['overground']
windrush,Windrush,overground,910GCNNB,Canonbury Rail Station,51.548732,-0.092191,"['bus', 'overground']"
windrush,Windrush,overground,910GCRYSTLP,Crystal Palace Rail Station,51.418109,-0.07261,"['national-rail', 'overground']"
windrush,Windrush,overground,910GDALS,Dalston Junction Rail Station,51.546116,-0.075137,"['overground', 'bus']"
windrush,Windrush,overground,910GDENMRKH,Denmark Hill Rail Station,51.468203,-0.089361,"['overground', 'national-rail']"
windrush,Windrush,overground,910GFORESTH,Forest Hill Rail Station,51.43928,-0.053157,"['national-rail', 'overground']"
windrush,Windrush,overground,910GHAGGERS,Haggerston Rail Station,51.538705,-0.075666,['overground']
windrush,Windrush,overground,910GHGHI,Highbury & Islington Rail Station,51.546177,-0.103764,"['overground', 'national-rail']"
windrush,Windrush,overground,910GHONROPK,Honor Oak Park Rail Station,51.449989,-0.045505,"['overground', 'national-rail']"
windrush,Windrush,overground,910GHOXTON,Hoxton Rail Station,51.531512,-0.075681,['overground']
windrush,Windrush,overground,910GNEWXGTE,New Cross Gate Rail Station,51.475128,-0.040399,"['national-rail', 'overground']"
windrush,Windrush,overground,910GNORWDJ,Norwood Junction Rail Station,51.397019,-0.075221,"['national-rail', 'overground']"
windrush,Windrush,overground,910GNWCRELL,New Cross ELL Rail Station,51.476344,-0.032441,"['national-rail', 'overground']"
windrush,Windrush,overground,910GPCKHMQD,Queens Road Peckham Rail Station,51.473566,-0.057313,"['national-rail', 'overground']"
windrush,Windrush,overground,910GPCKHMRY,Peckham Rye Rail Station,51.470034,-0.069414,"['national-rail', 'overground']"
windrush,Windrush,overground,910GPENEW,Penge West Rail Station,51.417555,-0.06084,"['overground', 'national-rail']"
windrush,Windrush,overground,910GRTHERHI,Rotherhithe Rail Station,51.500817,-0.052048,['overground']
windrush,Windrush,overground,910GSHADWEL,Shadwell Rail Station,51.511284,-0.056934,['overground']
windrush,Windrush,overground,910GSHRDHST,Shoreditch High Street Rail Station,51.523375,-0.075246,['overground']
windrush,Windrush,overground,910GSURREYQ,Surrey Quays Rail Station,51.493196,-0.047519,['overground']
windrush,Windrush,overground,910GSYDENHM,Sydenham Rail Station,51.427248,-0.054244,"['national-rail', 'overground']"
windrush,Windrush,overground,910GWAPPING,Wapping Rail Station,51.504388,-0.055931,"['bus', 'overground']"
windrush,Windrush,overground,910GWCHAPEL,Whitechapel Rail Station,51.519469,-0.059757,['overground']
windrush,Windrush,overground,910GWCROYDN,West Croydon Rail Station,51.378428,-0.102585,"['national-rail', 'overground']"
windrush,Windrush,overground,910GWNDSWRD,Wandsworth Road Rail Station,51.470216,-0.13852,['overground']
